interaction_id,customer_id,product_id,interaction_type,interaction_date
609,273,46,wishlist,2023-03-18 00:00:00
610,75,69,view,2023-03-18 03:00:00
611,283,27,wishlist,2023-03-18 06:00:00
612,708,171,wishlist,2023-03-18 09:00:00
613,535,245,view,2023-03-18 12:00:00
614,87,462,view,2023-03-18 15:00:00
615,881,455,view,2023-03-18 18:00:00
616,633,494,add_to_cart,2023-03-18 21:00:00
617,930,301,view,2023-03-19 00:00:00
618,149,274,add_to_cart,2023-03-19 03:00:00
619,150,288,view,2023-03-19 06:00:00
620,577,249,view,2023-03-19 09:00:00
621,160,2,click,2023-03-19 12:00:00
622,446,425,click,2023-03-19 15:00:00
623,796,491,click,2023-03-19 18:00:00
624,82,20,click,2023-03-19 21:00:00
625,7,477,view,2023-03-20 00:00:00
626,182,442,view,2023-03-20 03:00:00
627,870,491,add_to_cart,2023-03-20 06:00:00
628,966,474,view,2023-03-20 09:00:00
629,526,294,add_to_cart,2023-03-20 12:00:00
630,478,257,wishlist,2023-03-20 15:00:00
631,183,453,wishlist,2023-03-20 18:00:00
632,314,438,view,2023-03-20 21:00:00
633,556,249,wishlist,2023-03-21 00:00:00
634,174,398,view,2023-03-21 03:00:00
635,14,153,add_to_cart,2023-03-21 06:00:00
636,300,496,click,2023-03-21 09:00:00
637,937,137,wishlist,2023-03-21 12:00:00
638,73,222,view,2023-03-21 15:00:00
639,735,211,click,2023-03-21 18:00:00
640,514,189,add_to_cart,2023-03-21 21:00:00
641,722,436,view,2023-03-22 00:00:00
642,773,232,wishlist,2023-03-22 03:00:00
643,602,136,add_to_cart,2023-03-22 06:00:00
644,343,16,view,2023-03-22 09:00:00
645,396,114,wishlist,2023-03-22 12:00:00
646,846,264,add_to_cart,2023-03-22 15:00:00
647,764,279,add_to_cart,2023-03-22 18:00:00
648,895,73,click,2023-03-22 21:00:00
649,333,224,click,2023-03-23 00:00:00
650,355,485,click,2023-03-23 03:00:00
651,559,34,view,2023-03-23 06:00:00
652,847,245,add_to_cart,2023-03-23 09:00:00
653,163,238,click,2023-03-23 12:00:00
654,116,18,wishlist,2023-03-23 15:00:00
655,403,365,view,2023-03-23 18:00:00
656,79,44,click,2023-03-23 21:00:00
657,447,143,view,2023-03-24 00:00:00
658,883,15,add_to_cart,2023-03-24 03:00:00
659,8,93,wishlist,2023-03-24 06:00:00
660,23,383,add_to_cart,2023-03-24 09:00:00
661,781,377,wishlist,2023-03-24 12:00:00
662,791,279,add_to_cart,2023-03-24 15:00:00
663,543,215,view,2023-03-24 18:00:00
664,414,449,add_to_cart,2023-03-24 21:00:00
665,682,249,wishlist,2023-03-25 00:00:00
666,642,470,view,2023-03-25 03:00:00
667,907,71,view,2023-03-25 06:00:00
668,409,109,wishlist,2023-03-25 09:00:00
669,669,288,wishlist,2023-03-25 12:00:00
670,22,476,view,2023-03-25 15:00:00
671,638,370,wishlist,2023-03-25 18:00:00
672,403,160,add_to_cart,2023-03-25 21:00:00
673,969,289,add_to_cart,2023-03-26 00:00:00
674,681,171,add_to_cart,2023-03-26 03:00:00
675,678,13,view,2023-03-26 06:00:00
676,157,372,add_to_cart,2023-03-26 09:00:00
677,330,220,view,2023-03-26 12:00:00
678,22,393,wishlist,2023-03-26 15:00:00
679,472,446,add_to_cart,2023-03-26 18:00:00
680,264,185,view,2023-03-26 21:00:00
681,303,432,click,2023-03-27 00:00:00
682,902,427,add_to_cart,2023-03-27 03:00:00
683,775,323,add_to_cart,2023-03-27 06:00:00
684,724,209,view,2023-03-27 09:00:00
685,465,482,view,2023-03-27 12:00:00
686,164,288,wishlist,2023-03-27 15:00:00
687,136,329,view,2023-03-27 18:00:00
688,252,361,wishlist,2023-03-27 21:00:00
689,205,496,click,2023-03-28 00:00:00
690,856,444,wishlist,2023-03-28 03:00:00
691,302,385,add_to_cart,2023-03-28 06:00:00
692,242,441,view,2023-03-28 09:00:00
693,832,369,click,2023-03-28 12:00:00
694,927,106,click,2023-03-28 15:00:00
695,791,212,view,2023-03-28 18:00:00
696,61,325,add_to_cart,2023-03-28 21:00:00
697,465,232,view,2023-03-29 00:00:00
698,818,493,view,2023-03-29 03:00:00
699,302,213,view,2023-03-29 06:00:00
700,472,325,wishlist,2023-03-29 09:00:00
701,811,196,click,2023-03-29 12:00:00
702,394,249,click,2023-03-29 15:00:00
703,607,317,add_to_cart,2023-03-29 18:00:00
704,660,264,click,2023-03-29 21:00:00
705,912,217,view,2023-03-30 00:00:00
706,974,263,click,2023-03-30 03:00:00
707,259,421,add_to_cart,2023-03-30 06:00:00
708,542,170,wishlist,2023-03-30 09:00:00
709,530,416,wishlist,2023-03-30 12:00:00
710,187,401,view,2023-03-30 15:00:00
711,966,156,view,2023-03-30 18:00:00
712,212,70,click,2023-03-30 21:00:00
713,35,234,click,2023-03-31 00:00:00
714,147,432,add_to_cart,2023-03-31 03:00:00
715,282,54,view,2023-03-31 06:00:00
716,547,170,add_to_cart,2023-03-31 09:00:00
717,588,36,wishlist,2023-03-31 12:00:00
718,584,322,click,2023-03-31 15:00:00
719,249,415,view,2023-03-31 18:00:00
720,57,449,click,2023-03-31 21:00:00
721,869,259,view,2023-04-01 00:00:00
722,305,251,wishlist,2023-04-01 03:00:00
723,522,13,add_to_cart,2023-04-01 06:00:00
724,725,159,view,2023-04-01 09:00:00
725,361,29,click,2023-04-01 12:00:00
726,237,57,view,2023-04-01 15:00:00
727,234,492,add_to_cart,2023-04-01 18:00:00
728,925,161,wishlist,2023-04-01 21:00:00
729,223,437,click,2023-04-02 00:00:00
730,616,266,wishlist,2023-04-02 03:00:00
731,327,230,wishlist,2023-04-02 06:00:00
732,98,319,add_to_cart,2023-04-02 09:00:00
733,226,329,view,2023-04-02 12:00:00
734,734,193,view,2023-04-02 15:00:00
735,836,108,view,2023-04-02 18:00:00
736,489,357,view,2023-04-02 21:00:00
737,478,352,click,2023-04-03 00:00:00
738,985,353,wishlist,2023-04-03 03:00:00
739,334,258,view,2023-04-03 06:00:00
740,792,110,wishlist,2023-04-03 09:00:00
741,555,130,click,2023-04-03 12:00:00
742,863,123,click,2023-04-03 15:00:00
743,512,453,click,2023-04-03 18:00:00
744,382,458,wishlist,2023-04-03 21:00:00
745,423,116,view,2023-04-04 00:00:00
746,348,230,wishlist,2023-04-04 03:00:00
747,153,293,view,2023-04-04 06:00:00
748,851,386,add_to_cart,2023-04-04 09:00:00
749,452,233,view,2023-04-04 12:00:00
750,290,317,view,2023-04-04 15:00:00
751,736,234,view,2023-04-04 18:00:00
752,985,296,click,2023-04-04 21:00:00
753,119,191,add_to_cart,2023-04-05 00:00:00
754,214,25,view,2023-04-05 03:00:00
755,565,379,add_to_cart,2023-04-05 06:00:00
756,732,166,wishlist,2023-04-05 09:00:00
757,439,293,wishlist,2023-04-05 12:00:00
758,755,210,click,2023-04-05 15:00:00
759,565,27,wishlist,2023-04-05 18:00:00
760,914,340,add_to_cart,2023-04-05 21:00:00
761,629,178,add_to_cart,2023-04-06 00:00:00
762,903,418,add_to_cart,2023-04-06 03:00:00
763,447,44,add_to_cart,2023-04-06 06:00:00
764,843,72,add_to_cart,2023-04-06 09:00:00
765,42,388,click,2023-04-06 12:00:00
766,395,222,view,2023-04-06 15:00:00
767,247,436,wishlist,2023-04-06 18:00:00
768,905,311,add_to_cart,2023-04-06 21:00:00
769,291,228,wishlist,2023-04-07 00:00:00
770,248,329,click,2023-04-07 03:00:00
771,613,233,click,2023-04-07 06:00:00
772,599,268,view,2023-04-07 09:00:00
773,865,398,click,2023-04-07 12:00:00
774,449,254,view,2023-04-07 15:00:00
775,84,163,add_to_cart,2023-04-07 18:00:00
776,773,6,click,2023-04-07 21:00:00
777,221,47,wishlist,2023-04-08 00:00:00
778,666,407,click,2023-04-08 03:00:00
779,51,371,click,2023-04-08 06:00:00
780,550,68,add_to_cart,2023-04-08 09:00:00
781,771,254,view,2023-04-08 12:00:00
782,981,449,view,2023-04-08 15:00:00
783,187,59,click,2023-04-08 18:00:00
784,525,393,wishlist,2023-04-08 21:00:00
785,223,119,click,2023-04-09 00:00:00
786,465,186,wishlist,2023-04-09 03:00:00
787,419,48,add_to_cart,2023-04-09 06:00:00
788,87,191,add_to_cart,2023-04-09 09:00:00
789,259,265,view,2023-04-09 12:00:00
790,181,172,wishlist,2023-04-09 15:00:00
791,311,46,click,2023-04-09 18:00:00
792,173,143,click,2023-04-09 21:00:00
793,322,246,click,2023-04-10 00:00:00
794,707,216,click,2023-04-10 03:00:00
795,340,437,add_to_cart,2023-04-10 06:00:00
796,496,176,wishlist,2023-04-10 09:00:00
797,245,328,add_to_cart,2023-04-10 12:00:00
798,940,476,wishlist,2023-04-10 15:00:00
799,505,384,view,2023-04-10 18:00:00
800,329,426,wishlist,2023-04-10 21:00:00
801,880,366,click,2023-04-11 00:00:00
802,196,145,add_to_cart,2023-04-11 03:00:00
803,62,35,click,2023-04-11 06:00:00
804,25,415,wishlist,2023-04-11 09:00:00
805,564,132,wishlist,2023-04-11 12:00:00
806,562,304,view,2023-04-11 15:00:00
807,378,398,wishlist,2023-04-11 18:00:00
808,897,153,wishlist,2023-04-11 21:00:00
809,295,302,click,2023-04-12 00:00:00
810,52,48,wishlist,2023-04-12 03:00:00
811,844,168,wishlist,2023-04-12 06:00:00
812,40,178,add_to_cart,2023-04-12 09:00:00
813,744,263,add_to_cart,2023-04-12 12:00:00
814,572,95,view,2023-04-12 15:00:00
815,728,316,view,2023-04-12 18:00:00
816,457,291,click,2023-04-12 21:00:00
817,878,230,click,2023-04-13 00:00:00
818,852,191,add_to_cart,2023-04-13 03:00:00
819,709,404,add_to_cart,2023-04-13 06:00:00
820,788,144,add_to_cart,2023-04-13 09:00:00
821,853,406,view,2023-04-13 12:00:00
822,2,164,view,2023-04-13 15:00:00
823,469,19,wishlist,2023-04-13 18:00:00
824,106,386,view,2023-04-13 21:00:00
825,216,68,wishlist,2023-04-14 00:00:00
826,777,98,click,2023-04-14 03:00:00
827,679,7,view,2023-04-14 06:00:00
828,759,303,click,2023-04-14 09:00:00
829,414,177,wishlist,2023-04-14 12:00:00
830,950,206,click,2023-04-14 15:00:00
831,210,299,click,2023-04-14 18:00:00
832,58,288,view,2023-04-14 21:00:00
833,940,401,wishlist,2023-04-15 00:00:00
834,43,229,wishlist,2023-04-15 03:00:00
835,138,384,add_to_cart,2023-04-15 06:00:00
836,621,119,view,2023-04-15 09:00:00
837,489,270,view,2023-04-15 12:00:00
838,560,81,wishlist,2023-04-15 15:00:00
839,638,160,view,2023-04-15 18:00:00
840,469,188,click,2023-04-15 21:00:00
841,726,188,add_to_cart,2023-04-16 00:00:00
842,913,308,wishlist,2023-04-16 03:00:00
843,640,194,view,2023-04-16 06:00:00
844,389,487,view,2023-04-16 09:00:00
845,198,260,click,2023-04-16 12:00:00
846,202,488,view,2023-04-16 15:00:00
847,192,478,view,2023-04-16 18:00:00
848,107,478,click,2023-04-16 21:00:00
849,706,191,view,2023-04-17 00:00:00
850,327,289,add_to_cart,2023-04-17 03:00:00
851,750,106,click,2023-04-17 06:00:00
852,644,129,wishlist,2023-04-17 09:00:00
853,357,97,add_to_cart,2023-04-17 12:00:00
854,595,484,view,2023-04-17 15:00:00
855,501,497,click,2023-04-17 18:00:00
856,284,64,click,2023-04-17 21:00:00
857,468,128,view,2023-04-18 00:00:00
858,508,223,wishlist,2023-04-18 03:00:00
859,734,293,add_to_cart,2023-04-18 06:00:00
860,106,462,view,2023-04-18 09:00:00
861,294,382,wishlist,2023-04-18 12:00:00
862,66,326,click,2023-04-18 15:00:00
863,195,391,click,2023-04-18 18:00:00
864,188,104,click,2023-04-18 21:00:00
865,47,152,view,2023-04-19 00:00:00
866,362,114,wishlist,2023-04-19 03:00:00
867,871,452,view,2023-04-19 06:00:00
868,537,55,view,2023-04-19 09:00:00
869,578,121,add_to_cart,2023-04-19 12:00:00
870,487,217,add_to_cart,2023-04-19 15:00:00
871,847,123,add_to_cart,2023-04-19 18:00:00
872,579,3,wishlist,2023-04-19 21:00:00
873,709,92,click,2023-04-20 00:00:00
874,246,407,add_to_cart,2023-04-20 03:00:00
875,808,164,click,2023-04-20 06:00:00
876,612,441,wishlist,2023-04-20 09:00:00
877,178,119,add_to_cart,2023-04-20 12:00:00
878,115,432,add_to_cart,2023-04-20 15:00:00
879,680,397,click,2023-04-20 18:00:00
880,631,61,view,2023-04-20 21:00:00
881,998,214,wishlist,2023-04-21 00:00:00
882,165,473,wishlist,2023-04-21 03:00:00
883,219,247,add_to_cart,2023-04-21 06:00:00
884,197,235,wishlist,2023-04-21 09:00:00
885,401,408,click,2023-04-21 12:00:00
886,830,427,view,2023-04-21 15:00:00
887,998,357,view,2023-04-21 18:00:00
888,749,372,wishlist,2023-04-21 21:00:00
889,681,289,view,2023-04-22 00:00:00
890,76,78,click,2023-04-22 03:00:00
891,426,24,add_to_cart,2023-04-22 06:00:00
892,287,406,add_to_cart,2023-04-22 09:00:00
893,545,308,wishlist,2023-04-22 12:00:00
894,299,499,wishlist,2023-04-22 15:00:00
895,861,101,wishlist,2023-04-22 18:00:00
896,742,372,add_to_cart,2023-04-22 21:00:00
897,707,251,wishlist,2023-04-23 00:00:00
898,294,123,view,2023-04-23 03:00:00
899,809,215,add_to_cart,2023-04-23 06:00:00
900,886,262,click,2023-04-23 09:00:00
901,447,403,wishlist,2023-04-23 12:00:00
902,936,332,add_to_cart,2023-04-23 15:00:00
903,414,346,wishlist,2023-04-23 18:00:00
904,431,413,add_to_cart,2023-04-23 21:00:00
905,790,123,add_to_cart,2023-04-24 00:00:00
906,230,252,add_to_cart,2023-04-24 03:00:00
907,96,320,click,2023-04-24 06:00:00
908,895,398,add_to_cart,2023-04-24 09:00:00
909,439,337,view,2023-04-24 12:00:00
910,171,158,wishlist,2023-04-24 15:00:00
911,317,327,wishlist,2023-04-24 18:00:00
912,842,149,wishlist,2023-04-24 21:00:00
913,544,65,add_to_cart,2023-04-25 00:00:00
914,491,369,wishlist,2023-04-25 03:00:00
915,388,358,view,2023-04-25 06:00:00
916,989,4,view,2023-04-25 09:00:00
917,557,174,view,2023-04-25 12:00:00
918,72,136,click,2023-04-25 15:00:00
919,532,402,view,2023-04-25 18:00:00
920,239,244,view,2023-04-25 21:00:00
921,711,60,wishlist,2023-04-26 00:00:00
922,577,45,add_to_cart,2023-04-26 03:00:00
923,700,72,wishlist,2023-04-26 06:00:00
924,89,95,click,2023-04-26 09:00:00
925,922,31,click,2023-04-26 12:00:00
926,713,156,click,2023-04-26 15:00:00
927,535,376,view,2023-04-26 18:00:00
928,808,240,view,2023-04-26 21:00:00
929,642,64,view,2023-04-27 00:00:00
930,154,421,add_to_cart,2023-04-27 03:00:00
931,590,323,wishlist,2023-04-27 06:00:00
932,190,109,view,2023-04-27 09:00:00
933,812,463,click,2023-04-27 12:00:00
934,415,68,add_to_cart,2023-04-27 15:00:00
935,154,35,add_to_cart,2023-04-27 18:00:00
936,625,251,click,2023-04-27 21:00:00
937,339,354,view,2023-04-28 00:00:00
938,998,36,add_to_cart,2023-04-28 03:00:00
939,629,441,click,2023-04-28 06:00:00
940,517,454,view,2023-04-28 09:00:00
941,889,132,add_to_cart,2023-04-28 12:00:00
942,838,305,add_to_cart,2023-04-28 15:00:00
943,35,222,wishlist,2023-04-28 18:00:00
944,784,167,wishlist,2023-04-28 21:00:00
945,671,274,add_to_cart,2023-04-29 00:00:00
946,722,60,add_to_cart,2023-04-29 03:00:00
947,526,342,add_to_cart,2023-04-29 06:00:00
948,537,394,wishlist,2023-04-29 09:00:00
949,847,113,view,2023-04-29 12:00:00
950,218,221,wishlist,2023-04-29 15:00:00
951,254,279,click,2023-04-29 18:00:00
952,996,68,add_to_cart,2023-04-29 21:00:00
953,203,315,click,2023-04-30 00:00:00
954,101,467,click,2023-04-30 03:00:00
955,361,346,click,2023-04-30 06:00:00
956,741,263,wishlist,2023-04-30 09:00:00
957,711,269,wishlist,2023-04-30 12:00:00
958,914,131,view,2023-04-30 15:00:00
959,178,424,click,2023-04-30 18:00:00
960,276,267,click,2023-04-30 21:00:00
961,312,208,wishlist,2023-05-01 00:00:00
962,642,212,click,2023-05-01 03:00:00
963,410,51,wishlist,2023-05-01 06:00:00
964,791,471,add_to_cart,2023-05-01 09:00:00
965,288,407,add_to_cart,2023-05-01 12:00:00
966,653,288,click,2023-05-01 15:00:00
967,525,425,view,2023-05-01 18:00:00
968,401,42,wishlist,2023-05-01 21:00:00
969,217,247,add_to_cart,2023-05-02 00:00:00
970,698,422,add_to_cart,2023-05-02 03:00:00
971,470,195,click,2023-05-02 06:00:00
972,27,244,wishlist,2023-05-02 09:00:00
973,913,200,click,2023-05-02 12:00:00
974,730,358,wishlist,2023-05-02 15:00:00
975,422,121,view,2023-05-02 18:00:00
976,14,488,wishlist,2023-05-02 21:00:00
977,501,334,add_to_cart,2023-05-03 00:00:00
978,654,328,click,2023-05-03 03:00:00
979,908,203,wishlist,2023-05-03 06:00:00
980,325,106,add_to_cart,2023-05-03 09:00:00
981,997,250,click,2023-05-03 12:00:00
982,324,375,click,2023-05-03 15:00:00
983,567,426,view,2023-05-03 18:00:00
984,703,427,add_to_cart,2023-05-03 21:00:00
985,285,289,wishlist,2023-05-04 00:00:00
986,89,79,add_to_cart,2023-05-04 03:00:00
987,45,165,click,2023-05-04 06:00:00
988,644,334,view,2023-05-04 09:00:00
989,498,119,wishlist,2023-05-04 12:00:00
990,912,474,view,2023-05-04 15:00:00
991,498,57,view,2023-05-04 18:00:00
992,578,448,add_to_cart,2023-05-04 21:00:00
993,791,448,click,2023-05-05 00:00:00
994,836,188,click,2023-05-05 03:00:00
995,660,52,wishlist,2023-05-05 06:00:00
996,145,72,view,2023-05-05 09:00:00
997,948,241,view,2023-05-05 12:00:00
998,518,324,view,2023-05-05 15:00:00
999,82,100,add_to_cart,2023-05-05 18:00:00
1000,980,338,click,2023-05-05 21:00:00
1001,635,155,view,2023-05-06 00:00:00
1002,167,59,view,2023-05-06 03:00:00
1003,749,275,click,2023-05-06 06:00:00
1004,105,259,wishlist,2023-05-06 09:00:00
1005,802,201,add_to_cart,2023-05-06 12:00:00
1006,488,295,add_to_cart,2023-05-06 15:00:00
1007,750,322,add_to_cart,2023-05-06 18:00:00
1008,310,329,click,2023-05-06 21:00:00
1009,984,440,add_to_cart,2023-05-07 00:00:00
1010,82,390,view,2023-05-07 03:00:00
1011,94,486,add_to_cart,2023-05-07 06:00:00
1012,321,284,click,2023-05-07 09:00:00
1013,343,176,add_to_cart,2023-05-07 12:00:00
1014,797,98,wishlist,2023-05-07 15:00:00
1015,809,349,wishlist,2023-05-07 18:00:00
1016,361,432,click,2023-05-07 21:00:00
1017,831,451,click,2023-05-08 00:00:00
1018,928,182,wishlist,2023-05-08 03:00:00
1019,66,382,add_to_cart,2023-05-08 06:00:00
1020,624,272,view,2023-05-08 09:00:00
1021,868,492,click,2023-05-08 12:00:00
1022,429,35,wishlist,2023-05-08 15:00:00
1023,401,331,add_to_cart,2023-05-08 18:00:00
1024,171,363,click,2023-05-08 21:00:00
1025,759,87,add_to_cart,2023-05-09 00:00:00
1026,578,158,view,2023-05-09 03:00:00
1027,68,432,click,2023-05-09 06:00:00
1028,492,325,view,2023-05-09 09:00:00
1029,34,116,view,2023-05-09 12:00:00
1030,1,8,view,2023-05-09 15:00:00
1031,151,107,wishlist,2023-05-09 18:00:00
1032,902,107,view,2023-05-09 21:00:00
1033,784,114,view,2023-05-10 00:00:00
1034,258,435,add_to_cart,2023-05-10 03:00:00
1035,750,10,wishlist,2023-05-10 06:00:00
1036,628,284,wishlist,2023-05-10 09:00:00
1037,588,420,wishlist,2023-05-10 12:00:00
1038,795,60,wishlist,2023-05-10 15:00:00
1039,19,266,view,2023-05-10 18:00:00
1040,796,398,add_to_cart,2023-05-10 21:00:00
1041,35,102,view,2023-05-11 00:00:00
1042,371,63,view,2023-05-11 03:00:00
1043,491,485,wishlist,2023-05-11 06:00:00
1044,836,175,wishlist,2023-05-11 09:00:00
1045,817,197,click,2023-05-11 12:00:00
1046,241,312,add_to_cart,2023-05-11 15:00:00
1047,7,390,wishlist,2023-05-11 18:00:00
1048,549,222,wishlist,2023-05-11 21:00:00
1049,371,403,view,2023-05-12 00:00:00
1050,665,436,view,2023-05-12 03:00:00
1051,757,190,view,2023-05-12 06:00:00
1052,250,128,wishlist,2023-05-12 09:00:00
1053,115,433,add_to_cart,2023-05-12 12:00:00
1054,553,334,wishlist,2023-05-12 15:00:00
1055,337,395,wishlist,2023-05-12 18:00:00
1056,574,46,add_to_cart,2023-05-12 21:00:00
1057,681,69,wishlist,2023-05-13 00:00:00
1058,142,301,wishlist,2023-05-13 03:00:00
1059,485,351,add_to_cart,2023-05-13 06:00:00
1060,438,364,wishlist,2023-05-13 09:00:00
1061,770,58,click,2023-05-13 12:00:00
1062,88,416,click,2023-05-13 15:00:00
1063,463,216,view,2023-05-13 18:00:00
1064,48,115,wishlist,2023-05-13 21:00:00
1065,947,10,add_to_cart,2023-05-14 00:00:00
1066,481,397,add_to_cart,2023-05-14 03:00:00
1067,823,367,click,2023-05-14 06:00:00
1068,524,500,view,2023-05-14 09:00:00
1069,211,269,wishlist,2023-05-14 12:00:00
1070,244,292,add_to_cart,2023-05-14 15:00:00
1071,239,86,add_to_cart,2023-05-14 18:00:00
1072,197,384,wishlist,2023-05-14 21:00:00
1073,769,457,view,2023-05-15 00:00:00
1074,235,378,click,2023-05-15 03:00:00
1075,187,147,wishlist,2023-05-15 06:00:00
1076,713,500,wishlist,2023-05-15 09:00:00
1077,615,118,wishlist,2023-05-15 12:00:00
1078,290,135,click,2023-05-15 15:00:00
1079,221,15,add_to_cart,2023-05-15 18:00:00
1080,497,337,wishlist,2023-05-15 21:00:00
1081,496,302,wishlist,2023-05-16 00:00:00
1082,880,206,wishlist,2023-05-16 03:00:00
1083,302,233,wishlist,2023-05-16 06:00:00
1084,187,304,view,2023-05-16 09:00:00
1085,450,66,view,2023-05-16 12:00:00
1086,915,462,view,2023-05-16 15:00:00
1087,412,4,add_to_cart,2023-05-16 18:00:00
1088,611,3,wishlist,2023-05-16 21:00:00
1089,936,259,wishlist,2023-05-17 00:00:00
1090,245,203,wishlist,2023-05-17 03:00:00
1091,313,325,wishlist,2023-05-17 06:00:00
1092,819,240,click,2023-05-17 09:00:00
1093,496,93,click,2023-05-17 12:00:00
1094,22,284,click,2023-05-17 15:00:00
1095,68,23,wishlist,2023-05-17 18:00:00
1096,392,286,click,2023-05-17 21:00:00
1097,316,318,click,2023-05-18 00:00:00
1098,65,87,add_to_cart,2023-05-18 03:00:00
1099,804,51,add_to_cart,2023-05-18 06:00:00
1100,967,297,click,2023-05-18 09:00:00
1101,729,470,click,2023-05-18 12:00:00
1102,541,320,add_to_cart,2023-05-18 15:00:00
1103,705,43,click,2023-05-18 18:00:00
1104,568,204,wishlist,2023-05-18 21:00:00
1105,850,347,click,2023-05-19 00:00:00
1106,900,58,wishlist,2023-05-19 03:00:00
1107,212,59,click,2023-05-19 06:00:00
1108,750,168,view,2023-05-19 09:00:00
1109,200,174,click,2023-05-19 12:00:00
1110,987,318,view,2023-05-19 15:00:00
1111,178,433,click,2023-05-19 18:00:00
1112,423,372,click,2023-05-19 21:00:00
1113,931,207,wishlist,2023-05-20 00:00:00
1114,665,111,add_to_cart,2023-05-20 03:00:00
1115,462,23,add_to_cart,2023-05-20 06:00:00
1116,44,428,wishlist,2023-05-20 09:00:00
1117,431,233,add_to_cart,2023-05-20 12:00:00
1118,168,428,view,2023-05-20 15:00:00
1119,287,275,view,2023-05-20 18:00:00
1120,709,172,click,2023-05-20 21:00:00
1121,337,11,view,2023-05-21 00:00:00
1122,586,60,add_to_cart,2023-05-21 03:00:00
1123,171,422,view,2023-05-21 06:00:00
1124,892,232,click,2023-05-21 09:00:00
1125,183,235,view,2023-05-21 12:00:00
1126,16,3,add_to_cart,2023-05-21 15:00:00
1127,496,144,wishlist,2023-05-21 18:00:00
1128,580,480,click,2023-05-21 21:00:00
1129,887,230,wishlist,2023-05-22 00:00:00
1130,837,9,view,2023-05-22 03:00:00
1131,554,297,click,2023-05-22 06:00:00
1132,110,294,click,2023-05-22 09:00:00
1133,553,325,view,2023-05-22 12:00:00
1134,306,193,click,2023-05-22 15:00:00
1135,980,291,view,2023-05-22 18:00:00
1136,6,127,wishlist,2023-05-22 21:00:00
